source,artist,audio_filepath,method,style,test_set,title,track_id,dataset,SAR,SIR,ISR,SDR
vocals,Zeno,/vol/vssp/maruss/data2/MUS2017/NUG2/Test/050 - Zeno - Signs/vocals.wav,NUG2,Pop/Rock,1,Signs,50,MUS2016,7.391802464830349,8.50184242965802,12.748664156976025,5.333525311697222
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/001 - ANiMAL - Clinic A/vocals.wav,NUG3,Rap,1,Clinic A,1,MUS2016,3.2418788679171433,0.2583211998801866,7.971623488633965,0.05310420504319431
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/002 - ANiMAL - Rockshow/vocals.wav,NUG3,Rap,1,Rockshow,2,MUS2016,5.337683729264412,10.152519783184328,12.301115912438512,4.800733141919996
vocals,Actions,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/003 - Actions - One Minute Smile/vocals.wav,NUG3,Pop/Rock,1,One Minute Smile,3,MUS2016,6.805137428752389,11.843101826584745,10.347863967964354,5.933845400800961
vocals,Al James,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/004 - Al James - Schoolboy Facination/vocals.wav,NUG3,Pop/Rock,1,Schoolboy Facination,4,MUS2016,6.388981839240402,11.156264608141349,8.720662065362022,5.0916103964993065
vocals,Angela Thomas Wade,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/005 - Angela Thomas Wade - Milk Cow Blues/vocals.wav,NUG3,Country,1,Milk Cow Blues,5,MUS2016,6.171766274076597,7.711410788239883,18.82330278826716,4.142540820452952
vocals,Atlantis Bound,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/006 - Atlantis Bound - It Was My Fault For Waiting/vocals.wav,NUG3,Pop/Rock,1,It Was My Fault For Waiting,6,MUS2016,7.969234930656094,15.975629090401595,10.694768064979137,6.685054134750806
vocals,BKS,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/007 - BKS - Too Much/vocals.wav,NUG3,Pop/Rock,1,Too Much,7,MUS2016,7.5565003140343086,18.096967936159835,10.781330982152603,6.7970166404795185
vocals,Bill Chudziak,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/008 - Bill Chudziak - Children Of No-one/vocals.wav,NUG3,Pop/Rock,1,Children Of No-one,8,MUS2016,6.131363109447565,10.934492660388193,12.587020857991051,5.58903873057896
vocals,Bobby Nobody,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/009 - Bobby Nobody - Stitch Up/vocals.wav,NUG3,Pop/Rock,1,Stitch Up,9,MUS2016,5.823433248339423,14.81030645011393,11.380376573157456,5.952611281429628
vocals,Carlos Gonzalez,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/010 - Carlos Gonzalez - A Place For Us/vocals.wav,NUG3,Pop/Rock,1,A Place For Us,10,MUS2016,5.706831165317223,9.879985275628963,8.954698649506243,4.73328231272591
vocals,Cnoc An Tursa,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav,NUG3,Heavy Metal,1,Bannockburn,11,MUS2016,0.8896158157920921,5.770763305783629,4.632661074376807,1.9324156928166585
vocals,Dark Ride,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/012 - Dark Ride - Burning Bridges/vocals.wav,NUG3,Heavy Metal,1,Burning Bridges,12,MUS2016,2.5305690809860426,14.937539233312963,5.292796315995477,3.284560904012883
vocals,Drumtracks,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/013 - Drumtracks - Ghost Bitch/vocals.wav,NUG3,Pop/Rock,1,Ghost Bitch,13,MUS2016,8.186174049975756,11.948425180209224,11.917861987722617,6.461184551304347
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/014 - Fergessen - Back From The Start/vocals.wav,NUG3,Pop/Rock,1,Back From The Start,14,MUS2016,5.866835247287396,7.628366722829223,9.868162221671534,3.8881707027466583
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/015 - Fergessen - The Wind/vocals.wav,NUG3,Pop/Rock,1,The Wind,15,MUS2016,8.079432796494926,11.60079700261075,12.576335770549731,6.442608711067808
vocals,Forkupines,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/016 - Forkupines - Semantics/vocals.wav,NUG3,Pop/Rock,1,Semantics,16,MUS2016,4.673486294354149,16.12526146673889,8.3030042231346,4.916537750043809
vocals,Girls Under Glass,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/017 - Girls Under Glass - We Feel Alright/vocals.wav,NUG3,Electronic,1,We Feel Alright,17,MUS2016,2.190641906535512,7.312144703198396,7.12344110442662,2.4672373665116343
vocals,Hollow Ground,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/018 - Hollow Ground - Ill Fate/vocals.wav,NUG3,Heavy Metal,1,Ill Fate,18,MUS2016,4.775667288904692,18.123808838284358,8.166797982395982,5.229043022281576
vocals,James Elder & Mark M Thompson,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/019 - James Elder & Mark M Thompson - The English Actor/vocals.wav,NUG3,Heavy Metal,1,The English Actor,19,MUS2016,6.19233352989607,12.859273215925178,9.356771833037737,5.266037822908273
vocals,James May,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/020 - James May - Dont Let Go/vocals.wav,NUG3,Pop/Rock,1,Dont Let Go,20,MUS2016,4.3028250239337416,5.79727157465644,12.988136190182054,2.540741094005384
vocals,James May,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/021 - James May - On The Line/vocals.wav,NUG3,Pop/Rock,1,On The Line,21,MUS2016,6.002621211137647,12.811178015767153,10.268782092311797,5.145872229026091
vocals,Johnny Lokke,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/022 - Johnny Lokke - Promises & Lies/vocals.wav,NUG3,Pop/Rock,1,Promises & Lies,22,MUS2016,6.961811174438026,14.16847319884056,11.630043023940875,6.321188561576463
vocals,"Jokers, Jacks & Kings","/vol/vssp/maruss/data2/MUS2017/NUG3/Test/023 - Jokers, Jacks & Kings - Sea Of Leaves/vocals.wav",NUG3,Pop/Rock,1,Sea Of Leaves,23,MUS2016,6.433416201054664,10.222309614642294,12.389841834664034,5.2416603250217015
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/024 - Leaf - Come Around/vocals.wav,NUG3,Pop/Rock,1,Come Around,24,MUS2016,4.920242251445481,11.540515652399089,8.67198851103856,4.6183115671645085
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/025 - Leaf - Wicked/vocals.wav,NUG3,Pop/Rock,1,Wicked,25,MUS2016,5.942502834412564,17.08726693955221,8.81823273361926,5.525168382726814
vocals,Louis Cressy Band,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/026 - Louis Cressy Band - Good Time/vocals.wav,NUG3,Pop/Rock,1,Good Time,26,MUS2016,3.9971481106868527,8.738765121292731,11.372269821783387,3.508790714564677
vocals,M.E.R.C. Music,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/027 - M.E.R.C. Music - Knockout/vocals.wav,NUG3,Rap,1,Knockout,27,MUS2016,7.672138091593639,10.488967417364847,13.384880839317688,6.174907414661562
vocals,Motor Tapes,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/028 - Motor Tapes - Shore/vocals.wav,NUG3,Pop/Rock,1,Shore,28,MUS2016,4.770826259894884,5.493268753663784,10.653497802501548,2.8719421239105403
vocals,Nerve 9,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/029 - Nerve 9 - Pray For The Rain/vocals.wav,NUG3,Pop/Rock,1,Pray For The Rain,29,MUS2016,5.801785238497362,9.009979200137316,10.664992079223957,4.4805442236333
vocals,Patrick Talbot,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/030 - Patrick Talbot - A Reason To Leave/vocals.wav,NUG3,Jazz,1,A Reason To Leave,30,MUS2016,7.239269801572781,15.72773455209604,11.903613567327852,6.570553582761246
vocals,Phre The Eon,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/031 - Phre The Eon - Everybody's Falling Apart/vocals.wav,NUG3,Pop/Rock,1,Everybody's Falling Apart,31,MUS2016,3.0818296989857568,3.609424495734457,13.126078050716224,0.5996321546944378
vocals,Raft Monk,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/032 - Raft Monk - Tiring/vocals.wav,NUG3,Pop/Rock,1,Tiring,32,MUS2016,2.411621386300749,8.300104562330421,4.780655719674688,2.6935418643911184
vocals,Sambasevam Shanmugam,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/033 - Sambasevam Shanmugam - Kaathaadi/vocals.wav,NUG3,Pop/Rock,1,Kaathaadi,33,MUS2016,7.600585704529156,13.107651784319634,12.510400970511872,6.526763410561903
vocals,Secretariat,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/034 - Secretariat - Over The Top/vocals.wav,NUG3,Pop/Rock,1,Over The Top,34,MUS2016,4.8426857617442405,8.983267407631368,11.994236938253502,3.9623550757403874
vocals,Signe Jakobsen,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/035 - Signe Jakobsen - What Have You Done To Me/vocals.wav,NUG3,Pop/Rock,1,What Have You Done To Me,35,MUS2016,7.985015390743128,15.42461133753176,12.851935454787196,7.371874911161723
vocals,Spike Mullings,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/038 - Spike Mullings - Mike's Sulking/vocals.wav,NUG3,Pop/Rock,1,Mike's Sulking,38,MUS2016,3.648356506244742,3.629778402845633,9.211385690663977,1.7719083860271063
vocals,Swinging Steaks,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/039 - Swinging Steaks - Lost My Way/vocals.wav,NUG3,Pop/Rock,1,Lost My Way,39,MUS2016,3.4820207167909176,3.883127654860616,6.5597687038647985,1.9107395283308168
vocals,The Long Wait,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/040 - The Long Wait - Back Home To Blue/vocals.wav,NUG3,Pop/Rock,1,Back Home To Blue,40,MUS2016,5.424659421722411,9.280760558595482,12.228895555043866,4.542860028117985
vocals,The Mountaineering Club,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/041 - The Mountaineering Club - Mallory/vocals.wav,NUG3,Pop/Rock,1,Mallory,41,MUS2016,6.151881433411814,8.36525212268394,13.470252291806476,4.589815666655924
vocals,The Wrong'Uns,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/042 - The Wrong'Uns - Rothko/vocals.wav,NUG3,Pop/Rock,1,Rothko,42,MUS2016,8.341535475300192,16.04968575331648,13.288634279524686,7.541062696743864
vocals,Traffic Experiment,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/045 - Traffic Experiment - Sirens/vocals.wav,NUG3,Pop/Rock,1,Sirens,45,MUS2016,1.951859232706319,6.924901775345923,6.2951789380339305,2.4694003589234668
vocals,Triviul,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/046 - Triviul - Dorothy/vocals.wav,NUG3,Pop/Rock,1,Dorothy,46,MUS2016,5.094133994710082,12.55679814448315,7.708574750953739,4.667611509116509
vocals,Voelund,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/047 - Voelund - Comfort Lives In Belief/vocals.wav,NUG3,Pop/Rock,1,Comfort Lives In Belief,47,MUS2016,3.4657450063800206,5.8437409588676115,6.656145136802594,2.78558358988438
vocals,We Fell From The Sky,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/048 - We Fell From The Sky - Not You/vocals.wav,NUG3,Heavy Metal,1,Not You,48,MUS2016,-1.1105760408343823,12.010561254499473,3.663238402456764,1.781001726030096
vocals,Young Griffo,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/049 - Young Griffo - Facade/vocals.wav,NUG3,Heavy Metal,1,Facade,49,MUS2016,4.433983146276827,12.965579822725909,9.514021180747072,4.852850414291041
vocals,Zeno,/vol/vssp/maruss/data2/MUS2017/NUG3/Test/050 - Zeno - Signs/vocals.wav,NUG3,Pop/Rock,1,Signs,50,MUS2016,6.885271846783342,9.977426736955163,14.09920948788101,5.549524839217623
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/001 - ANiMAL - Clinic A/vocals.wav,NUG4,Rap,1,Clinic A,1,MUS2016,3.4100444834740884,0.23098041194504815,7.857745660433673,0.12811125521262434
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/002 - ANiMAL - Rockshow/vocals.wav,NUG4,Rap,1,Rockshow,2,MUS2016,5.48148174984033,9.98573272466508,12.240092851845537,4.879127871548468
vocals,Actions,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/003 - Actions - One Minute Smile/vocals.wav,NUG4,Pop/Rock,1,One Minute Smile,3,MUS2016,7.097047594946438,11.641543993316565,10.312330053180895,6.041046134025835
vocals,Al James,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/004 - Al James - Schoolboy Facination/vocals.wav,NUG4,Pop/Rock,1,Schoolboy Facination,4,MUS2016,6.6652546181549255,10.988266127577207,8.773191275517986,5.181059870944153
vocals,Angela Thomas Wade,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/005 - Angela Thomas Wade - Milk Cow Blues/vocals.wav,NUG4,Country,1,Milk Cow Blues,5,MUS2016,6.397435266441095,7.473007334693648,19.102687669335864,4.147072955586045
vocals,Atlantis Bound,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/006 - Atlantis Bound - It Was My Fault For Waiting/vocals.wav,NUG4,Pop/Rock,1,It Was My Fault For Waiting,6,MUS2016,8.197686430848645,15.395048805706253,10.894038039233816,6.787426722004303
vocals,BKS,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/007 - BKS - Too Much/vocals.wav,NUG4,Pop/Rock,1,Too Much,7,MUS2016,7.8001622380063305,17.855069444667574,10.852666641326614,6.918462488625639
vocals,Bill Chudziak,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/008 - Bill Chudziak - Children Of No-one/vocals.wav,NUG4,Pop/Rock,1,Children Of No-one,8,MUS2016,6.2467149579969306,10.67617718229564,12.243229148549025,5.614459140013661
vocals,Bobby Nobody,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/009 - Bobby Nobody - Stitch Up/vocals.wav,NUG4,Pop/Rock,1,Stitch Up,9,MUS2016,6.0094948563667785,14.158814250285625,11.430395005191276,6.008812203770598
vocals,Carlos Gonzalez,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/010 - Carlos Gonzalez - A Place For Us/vocals.wav,NUG4,Pop/Rock,1,A Place For Us,10,MUS2016,6.003399555147662,9.616661071611274,8.956473335786411,4.817460450403268
vocals,Cnoc An Tursa,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav,NUG4,Heavy Metal,1,Bannockburn,11,MUS2016,1.2366955157696218,5.346778684939871,4.646910426456229,1.975721578384677
vocals,Dark Ride,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/012 - Dark Ride - Burning Bridges/vocals.wav,NUG4,Heavy Metal,1,Burning Bridges,12,MUS2016,2.8815185044553453,14.491823163505284,5.363278297588736,3.383860431452625
vocals,Drumtracks,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/013 - Drumtracks - Ghost Bitch/vocals.wav,NUG4,Pop/Rock,1,Ghost Bitch,13,MUS2016,8.344819312543365,12.059940545264055,11.775476380347431,6.5526338660215036
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/014 - Fergessen - Back From The Start/vocals.wav,NUG4,Pop/Rock,1,Back From The Start,14,MUS2016,6.2037593890909335,7.764971344671903,9.628586529738259,4.0888253666225465
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/015 - Fergessen - The Wind/vocals.wav,NUG4,Pop/Rock,1,The Wind,15,MUS2016,8.225873995330744,11.34010542098623,12.314858725705648,6.400905104424237
vocals,Forkupines,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/016 - Forkupines - Semantics/vocals.wav,NUG4,Pop/Rock,1,Semantics,16,MUS2016,4.855820569546355,15.598909535032954,8.309189710251427,4.997251868328952
vocals,Girls Under Glass,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/017 - Girls Under Glass - We Feel Alright/vocals.wav,NUG4,Electronic,1,We Feel Alright,17,MUS2016,2.452683084364752,6.781835739754449,7.17896292517224,2.479440074896361
vocals,Hollow Ground,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/018 - Hollow Ground - Ill Fate/vocals.wav,NUG4,Heavy Metal,1,Ill Fate,18,MUS2016,5.262504450957568,18.129967083006647,8.442822682427389,5.507535169230852
vocals,James Elder & Mark M Thompson,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/019 - James Elder & Mark M Thompson - The English Actor/vocals.wav,NUG4,Heavy Metal,1,The English Actor,19,MUS2016,6.3775572679834776,12.73121900796143,9.241330142003275,5.3104583215893895
vocals,James May,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/020 - James May - Dont Let Go/vocals.wav,NUG4,Pop/Rock,1,Dont Let Go,20,MUS2016,4.5959197479768585,5.900025670488808,12.957935937336506,2.7438939027676352
vocals,James May,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/021 - James May - On The Line/vocals.wav,NUG4,Pop/Rock,1,On The Line,21,MUS2016,6.218150686704835,12.665548579565975,10.293633142593462,5.262812894626093
vocals,Johnny Lokke,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/022 - Johnny Lokke - Promises & Lies/vocals.wav,NUG4,Pop/Rock,1,Promises & Lies,22,MUS2016,7.188713201849621,13.571511096201224,11.754065771357142,6.381410396183956
vocals,"Jokers, Jacks & Kings","/vol/vssp/maruss/data2/MUS2017/NUG4/Test/023 - Jokers, Jacks & Kings - Sea Of Leaves/vocals.wav",NUG4,Pop/Rock,1,Sea Of Leaves,23,MUS2016,6.736389935517501,9.577549409261934,12.569478208994582,5.206459252612801
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/024 - Leaf - Come Around/vocals.wav,NUG4,Pop/Rock,1,Come Around,24,MUS2016,5.141951429147966,11.476211795412636,8.657369764921121,4.707928220492027
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/025 - Leaf - Wicked/vocals.wav,NUG4,Pop/Rock,1,Wicked,25,MUS2016,6.232280712307467,17.167544867400643,8.902934893780207,5.657682740649051
vocals,Louis Cressy Band,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/026 - Louis Cressy Band - Good Time/vocals.wav,NUG4,Pop/Rock,1,Good Time,26,MUS2016,4.341469571530884,8.473028622713466,11.64246894531358,3.6184357383409056
vocals,M.E.R.C. Music,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/027 - M.E.R.C. Music - Knockout/vocals.wav,NUG4,Rap,1,Knockout,27,MUS2016,7.827040988795925,10.48065522452524,13.199451469945712,6.25817588128845
vocals,Motor Tapes,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/028 - Motor Tapes - Shore/vocals.wav,NUG4,Pop/Rock,1,Shore,28,MUS2016,5.02906996991071,5.420290726510928,10.752661963034992,2.9741845590841565
vocals,Nerve 9,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/029 - Nerve 9 - Pray For The Rain/vocals.wav,NUG4,Pop/Rock,1,Pray For The Rain,29,MUS2016,6.189340420584087,8.919405003055438,10.829789297161417,4.63922579620375
vocals,Patrick Talbot,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/030 - Patrick Talbot - A Reason To Leave/vocals.wav,NUG4,Jazz,1,A Reason To Leave,30,MUS2016,7.406908841861359,15.657702459601744,11.9304019024011,6.678854905673812
vocals,Phre The Eon,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/031 - Phre The Eon - Everybody's Falling Apart/vocals.wav,NUG4,Pop/Rock,1,Everybody's Falling Apart,31,MUS2016,3.2864113313573013,3.442209970833808,13.220420948381932,0.5900813420939457
vocals,Raft Monk,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/032 - Raft Monk - Tiring/vocals.wav,NUG4,Pop/Rock,1,Tiring,32,MUS2016,2.5846921559569,8.341367854383963,4.786109456032973,2.7839611262138844
vocals,Sambasevam Shanmugam,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/033 - Sambasevam Shanmugam - Kaathaadi/vocals.wav,NUG4,Pop/Rock,1,Kaathaadi,33,MUS2016,7.8513550173364655,13.387123892226251,12.409650783041544,6.696741247209597
vocals,Secretariat,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/034 - Secretariat - Over The Top/vocals.wav,NUG4,Pop/Rock,1,Over The Top,34,MUS2016,5.029721768505717,8.823002383073979,12.015839689854825,4.037655699893286
vocals,Signe Jakobsen,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/035 - Signe Jakobsen - What Have You Done To Me/vocals.wav,NUG4,Pop/Rock,1,What Have You Done To Me,35,MUS2016,8.252242287090198,14.99072900569271,13.085943715519473,7.499223199862338
vocals,Spike Mullings,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/038 - Spike Mullings - Mike's Sulking/vocals.wav,NUG4,Pop/Rock,1,Mike's Sulking,38,MUS2016,3.981655327455394,3.5897950186833616,8.895326931126752,1.9018835925067668
vocals,Swinging Steaks,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/039 - Swinging Steaks - Lost My Way/vocals.wav,NUG4,Pop/Rock,1,Lost My Way,39,MUS2016,3.638611086639445,3.8097547149139865,6.516725440124601,1.9663837074969543
vocals,The Long Wait,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/040 - The Long Wait - Back Home To Blue/vocals.wav,NUG4,Pop/Rock,1,Back Home To Blue,40,MUS2016,5.647386685291264,9.087120454159832,12.171369311343886,4.628423008374103
vocals,The Mountaineering Club,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/041 - The Mountaineering Club - Mallory/vocals.wav,NUG4,Pop/Rock,1,Mallory,41,MUS2016,6.315122324098851,8.383907935560071,13.490954372144765,4.6565825019174385
vocals,The Wrong'Uns,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/042 - The Wrong'Uns - Rothko/vocals.wav,NUG4,Pop/Rock,1,Rothko,42,MUS2016,8.53009637991996,15.623931551867313,13.202953387870009,7.570650965840013
vocals,Traffic Experiment,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/045 - Traffic Experiment - Sirens/vocals.wav,NUG4,Pop/Rock,1,Sirens,45,MUS2016,2.195829699806466,6.7478990144315985,6.478327202558999,2.580390264083145
vocals,Triviul,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/046 - Triviul - Dorothy/vocals.wav,NUG4,Pop/Rock,1,Dorothy,46,MUS2016,5.39112009495804,12.571440184364102,7.721119210069647,4.775083182745101
vocals,Voelund,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/047 - Voelund - Comfort Lives In Belief/vocals.wav,NUG4,Pop/Rock,1,Comfort Lives In Belief,47,MUS2016,3.757080713296024,5.701949551709074,6.754688746404178,2.8713337756214647
vocals,We Fell From The Sky,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/048 - We Fell From The Sky - Not You/vocals.wav,NUG4,Heavy Metal,1,Not You,48,MUS2016,-0.8347476207538931,11.382965832404516,3.863733939952177,1.8763458663333596
vocals,Young Griffo,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/049 - Young Griffo - Facade/vocals.wav,NUG4,Heavy Metal,1,Facade,49,MUS2016,4.76302878112434,12.705206066266253,9.685205212535893,5.012393063417038
vocals,Zeno,/vol/vssp/maruss/data2/MUS2017/NUG4/Test/050 - Zeno - Signs/vocals.wav,NUG4,Pop/Rock,1,Signs,50,MUS2016,7.092347906875796,9.479489371323991,14.112274313388008,5.525209758515182
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/OZE/Test/001 - ANiMAL - Clinic A/vocals.wav,OZE,Rap,1,Clinic A,1,MUS2016,-0.03752044408329176,-3.5394033094679056,2.621597291476076,-0.10027829371835452
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/OZE/Test/002 - ANiMAL - Rockshow/vocals.wav,OZE,Rap,1,Rockshow,2,MUS2016,2.210842339048321,1.8130166608784741,5.4431542019075145,1.507330324694061
vocals,Actions,/vol/vssp/maruss/data2/MUS2017/OZE/Test/003 - Actions - One Minute Smile/vocals.wav,OZE,Pop/Rock,1,One Minute Smile,3,MUS2016,0.5599008622448121,4.5637075971537575,3.5766286671054215,1.8861651407274564
vocals,Al James,/vol/vssp/maruss/data2/MUS2017/OZE/Test/004 - Al James - Schoolboy Facination/vocals.wav,OZE,Pop/Rock,1,Schoolboy Facination,4,MUS2016,2.1722867428222803,7.4345707080696775,5.1107300570406915,2.8640334264955163
vocals,Angela Thomas Wade,/vol/vssp/maruss/data2/MUS2017/OZE/Test/005 - Angela Thomas Wade - Milk Cow Blues/vocals.wav,OZE,Country,1,Milk Cow Blues,5,MUS2016,3.4698258749410313,1.655463674600263,7.381067790781421,1.1451259866658892
vocals,Atlantis Bound,/vol/vssp/maruss/data2/MUS2017/OZE/Test/006 - Atlantis Bound - It Was My Fault For Waiting/vocals.wav,OZE,Pop/Rock,1,It Was My Fault For Waiting,6,MUS2016,4.772365258849377,9.657454057337207,8.379648305901997,4.334494498302287
vocals,BKS,/vol/vssp/maruss/data2/MUS2017/OZE/Test/007 - BKS - Too Much/vocals.wav,OZE,Pop/Rock,1,Too Much,7,MUS2016,2.4407210707149183,7.371968387584943,4.833898580554855,2.738425704054188
vocals,Bill Chudziak,/vol/vssp/maruss/data2/MUS2017/OZE/Test/008 - Bill Chudziak - Children Of No-one/vocals.wav,OZE,Pop/Rock,1,Children Of No-one,8,MUS2016,2.1930615787403682,3.4897917177866056,5.501525436197149,1.9033485093114328
vocals,Bobby Nobody,/vol/vssp/maruss/data2/MUS2017/OZE/Test/009 - Bobby Nobody - Stitch Up/vocals.wav,OZE,Pop/Rock,1,Stitch Up,9,MUS2016,0.6107188803951648,2.843848026838149,4.170605134375115,1.5158565050225254
vocals,Carlos Gonzalez,/vol/vssp/maruss/data2/MUS2017/OZE/Test/010 - Carlos Gonzalez - A Place For Us/vocals.wav,OZE,Pop/Rock,1,A Place For Us,10,MUS2016,1.643177539775342,1.6067831402990145,3.7918875347103818,1.578757997876786
vocals,Cnoc An Tursa,/vol/vssp/maruss/data2/MUS2017/OZE/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav,OZE,Heavy Metal,1,Bannockburn,11,MUS2016,0.9857848915770652,-4.574843150637371,2.7102894051231736,-0.4646179900658551
vocals,Dark Ride,/vol/vssp/maruss/data2/MUS2017/OZE/Test/012 - Dark Ride - Burning Bridges/vocals.wav,OZE,Heavy Metal,1,Burning Bridges,12,MUS2016,1.8769513492126808,3.8290243448326446,3.8227747527606137,1.843338531577237
vocals,Drumtracks,/vol/vssp/maruss/data2/MUS2017/OZE/Test/013 - Drumtracks - Ghost Bitch/vocals.wav,OZE,Pop/Rock,1,Ghost Bitch,13,MUS2016,4.51105963093359,9.090375727859216,5.959275229042664,3.703570223589284
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/OZE/Test/014 - Fergessen - Back From The Start/vocals.wav,OZE,Pop/Rock,1,Back From The Start,14,MUS2016,2.431335310682176,9.3751198664,3.865996461616288,2.5112267648143
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/OZE/Test/015 - Fergessen - The Wind/vocals.wav,OZE,Pop/Rock,1,The Wind,15,MUS2016,1.9082466904551725,6.461463885319378,4.658812212726212,2.5148476303941383
vocals,Forkupines,/vol/vssp/maruss/data2/MUS2017/OZE/Test/016 - Forkupines - Semantics/vocals.wav,OZE,Pop/Rock,1,Semantics,16,MUS2016,1.6022804875065253,1.0600990387694678,4.57989060190557,0.8110866611530889
